GSE,GSM,treatment,group,organism,biological_system,dose,dose_unit,time_point,time_point_unit,slide,array,dye,platform,filenames
GSE39330,GSM961329,methoxyl_ZnO,ZnO4_100_24h,Homo sapiens,Jurkat,100,ug/ml,24,h,NA,NA,NA,GPL15803,GSM961329_121_100ug_ml_3_UC_ZnO_15_1_24h_D03.CEL.gz
GSE39330,GSM961331,methoxyl_ZnO,ZnO4_10_24h,Homo sapiens,Jurkat,10,ug/ml,24,h,NA,NA,NA,GPL15803,GSM961331_121_10ug_ml_1_UC_ZnO_15_1_24h_C04.CEL.gz
GSE39330,GSM961334,methoxyl_ZnO,ZnO4_10_24h,Homo sapiens,Jurkat,10,ug/ml,24,h,NA,NA,NA,GPL15803,GSM961334_121_10ug_ml_2_UC_ZnO_15_1_24h_C05.CEL.gz
GSE39330,GSM961336,methoxyl_ZnO,ZnO4_10_24h,Homo sapiens,Jurkat,10,ug/ml,24,h,NA,NA,NA,GPL15803,GSM961336_121_10ug_ml_3_UC_ZnO_15_1_24h_C06.CEL.gz
GSE39330,GSM961338,methoxyl_ZnO,ZnO4_25_24h,Homo sapiens,Jurkat,25,ug/ml,24,h,NA,NA,NA,GPL15803,GSM961338_121_25ug_ml_1_UC_ZnO_15_1_24h_C07.CEL.gz
GSE39330,GSM961341,methoxyl_ZnO,ZnO4_25_24h,Homo sapiens,Jurkat,25,ug/ml,24,h,NA,NA,NA,GPL15803,GSM961341_121_25ug_ml_2_UC_ZnO_15_1_24h_C08.CEL.gz
GSE39330,GSM961343,methoxyl_ZnO,ZnO4_25_24h,Homo sapiens,Jurkat,25,ug/ml,24,h,NA,NA,NA,GPL15803,GSM961343_121_25ug_ml_3_UC_ZnO_15_1_24h_C09.CEL.gz
GSE39330,GSM961346,methoxyl_ZnO,ZnO4_50_24h,Homo sapiens,Jurkat,50,ug/ml,24,h,NA,NA,NA,GPL15803,GSM961346_121_50ug_ml_1_UC_ZnO_15_1_24h_C10.CEL.gz
GSE39330,GSM961348,methoxyl_ZnO,ZnO4_50_24h,Homo sapiens,Jurkat,50,ug/ml,24,h,NA,NA,NA,GPL15803,GSM961348_121_50ug_ml_2_UC_ZnO_15_1_24h_C11.CEL.gz
GSE39330,GSM961350,methoxyl_ZnO,ZnO4_50_24h,Homo sapiens,Jurkat,50,ug/ml,24,h,NA,NA,NA,GPL15803,GSM961350_121_50ug_ml_3_UC_ZnO_15_1_24h_C12.CEL.gz
GSE39330,GSM961351,control,control_0_24h,Homo sapiens,Jurkat,0,NA,24,h,NA,NA,NA,GPL15803,GSM961351_Control_1_Untreated_24h_C01.CEL.gz
GSE39330,GSM961354,control,control_0_24h,Homo sapiens,Jurkat,0,NA,24,h,NA,NA,NA,GPL15803,GSM961354_Control_2_Untreated_24h_C02.CEL.gz
GSE39330,GSM961356,control,control_0_24h,Homo sapiens,Jurkat,0,NA,24,h,NA,NA,NA,GPL15803,GSM961356_Control_3_Untreated_24h_C03.CEL.gz
GSE39330,GSM961358,ZnO,ZnO_10_24h,Homo sapiens,Jurkat,10,ug/ml,24,h,NA,NA,NA,GPL15803,GSM961358_Ti_Zn_Jurkat_1_10_Replicate1_ZnO_24h_H03.CEL.gz
GSE39330,GSM961360,control,control_0_6h,Homo sapiens,Jurkat,0,NA,6,h,NA,NA,NA,GPL15803,GSM961360_Ti_Zn_Jurkat_1_1_Replicate1_no_treatment_6h_G12.CEL.gz
GSE39330,GSM961362,control,control_0_24h,Homo sapiens,Jurkat,0,NA,24,h,NA,NA,NA,GPL15803,GSM961362_Ti_Zn_Jurkat_1_2_Replicate1_no_treatment_24h_H01.CEL.gz
GSE39330,GSM961364,ZnO,ZnO_10_6h,Homo sapiens,Jurkat,10,ug/ml,6,h,NA,NA,NA,GPL15803,GSM961364_Ti_Zn_Jurkat_1_8_Replicate1_ZnO_6h_H02.CEL.gz
GSE39330,GSM961366,ZnO,ZnO_10_24h,Homo sapiens,Jurkat,10,ug/ml,24,h,NA,NA,NA,GPL15803,GSM961366_Ti_Zn_Jurkat_2_10_Replicate2_ZnO_24h_H07.CEL.gz
GSE39330,GSM961369,control,control_0_6h,Homo sapiens,Jurkat,0,NA,6,h,NA,NA,NA,GPL15803,GSM961369_Ti_Zn_Jurkat_2_1_Replicate2_no_treatment_6h_H04.CEL.gz
GSE39330,GSM961371,control,control_0_24h,Homo sapiens,Jurkat,0,NA,24,h,NA,NA,NA,GPL15803,GSM961371_Ti_Zn_Jurkat_2_2_Replicate2_no_treatment_24h_H05.CEL.gz
GSE39330,GSM961373,ZnO,ZnO_10_6h,Homo sapiens,Jurkat,10,ug/ml,6,h,NA,NA,NA,GPL15803,GSM961373_Ti_Zn_Jurkat_2_8_Replicate2_ZnO_6h_H06.CEL.gz
GSE39330,GSM961375,ZnO,ZnO_10_24h,Homo sapiens,Jurkat,10,ug/ml,24,h,NA,NA,NA,GPL15803,GSM961375_Ti_Zn_Jurkat_3_10_Replicate3_ZnO_24h_H11.CEL.gz
GSE39330,GSM961377,control,control_0_6h,Homo sapiens,Jurkat,0,NA,6,h,NA,NA,NA,GPL15803,GSM961377_Ti_Zn_Jurkat_3_1_Replicate3_no_treatment_6h_H08.CEL.gz
GSE39330,GSM961379,control,control_0_24h,Homo sapiens,Jurkat,0,NA,24,h,NA,NA,NA,GPL15803,GSM961379_Ti_Zn_Jurkat_3_2_Replicate3_no_treatment_24h_H09.CEL.gz
GSE39330,GSM961381,ZnO,ZnO_10_6h,Homo sapiens,Jurkat,10,ug/ml,6,h,NA,NA,NA,GPL15803,GSM961381_Ti_Zn_Jurkat_3_8_Replicate3_ZnO_6h_H10.CEL.gz
