GSE	GSM	treatment	group	organism	biological_system	dose	dose_unit	time_point	time_point_unit	slide	array	dye	platform	filenames
GSE55349	GSM1334550	Au40	Au40_300_24	Homo sapiens	Caco-2	300	uM	24	h	US91903683_252800415918	2_1	Cy3	GPL14550	GSM1334550_US91903683_252800415918_S01_GE1_105_Dec08_2_1.txt.gz
GSE55349	GSM1334551	Au40	Au40_300_24	Homo sapiens	Caco-2	300	uM	24	h	US91903683_252800415919	1_3	Cy3	GPL14550	GSM1334551_US91903683_252800415919_S01_GE1_105_Dec08_1_3.txt.gz
GSE55349	GSM1334552	control_Au5	control_Au5_24	Homo sapiens	Caco-2	0	NA	24	h	US91903683_252800414286	1_2	Cy3	GPL14550	GSM1334552_US91903683_252800414286_S01_GE1_105_Dec08_1_2.txt.gz
GSE55349	GSM1334553	control_Au5	control_Au5_24	Homo sapiens	Caco-2	0	NA	24	h	US91903683_252800415939	2_4	Cy3	GPL14550	GSM1334553_US91903683_252800415939_S01_GE1_105_Dec08_2_4.txt.gz
GSE55349	GSM1334554	control_Au5	control_Au5_24	Homo sapiens	Caco-2	0	NA	24	h	US91903683_252800415941	2_2	Cy3	GPL14550	GSM1334554_US91903683_252800415941_S01_GE1_105_Dec08_2_2.txt.gz
GSE55349	GSM1334555	Au5	Au5_100_24	Homo sapiens	Caco-2	100	uM	24	h	US91903683_252800414286	1_4	Cy3	GPL14550	GSM1334555_US91903683_252800414286_S01_GE1_105_Dec08_1_4.txt.gz
GSE55349	GSM1334556	Au5	Au5_100_24	Homo sapiens	Caco-2	100	uM	24	h	US91903683_252800415918	1_2	Cy3	GPL14550	GSM1334556_US91903683_252800415918_S01_GE1_105_Dec08_1_2.txt.gz
GSE55349	GSM1334557	Au5	Au5_100_24	Homo sapiens	Caco-2	100	uM	24	h	US91903683_252800415941	2_4	Cy3	GPL14550	GSM1334557_US91903683_252800415941_S01_GE1_105_Dec08_2_4.txt.gz
GSE55349	GSM1334558	Au5	Au5_300_24	Homo sapiens	Caco-2	300	uM	24	h	US91903683_252800414286	2_1	Cy3	GPL14550	GSM1334558_US91903683_252800414286_S01_GE1_105_Dec08_2_1.txt.gz
GSE55349	GSM1334559	Au5	Au5_300_24	Homo sapiens	Caco-2	300	uM	24	h	US91903683_252800415918	1_3	Cy3	GPL14550	GSM1334559_US91903683_252800415918_S01_GE1_105_Dec08_1_3.txt.gz
GSE55349	GSM1334560	Au5	Au5_300_24	Homo sapiens	Caco-2	300	uM	24	h	US91903683_252800415919	1_1	Cy3	GPL14550	GSM1334560_US91903683_252800415919_S01_GE1_105_Dec08_1_1.txt.gz
GSE55349	GSM1334561	control	control_0_72	Homo sapiens	Caco-2	0	NA	72	h	US91903683_252800414286	2_4	Cy3	GPL14550	GSM1334561_US91903683_252800414286_S01_GE1_105_Dec08_2_4.txt.gz
GSE55349	GSM1334562	control	control_0_72	Homo sapiens	Caco-2	0	NA	72	h	US91903683_252800415918	2_2	Cy3	GPL14550	GSM1334562_US91903683_252800415918_S01_GE1_105_Dec08_2_2.txt.gz
GSE55349	GSM1334563	control	control_0_72	Homo sapiens	Caco-2	0	NA	72	h	US91903683_252800415919	1_4	Cy3	GPL14550	GSM1334563_US91903683_252800415919_S01_GE1_105_Dec08_1_4.txt.gz
GSE55349	GSM1334564	control_Au40	control_Au40_72	Homo sapiens	Caco-2	0	NA	72	h	US91903683_252800415918	2_4	Cy3	GPL14550	GSM1334564_US91903683_252800415918_S01_GE1_105_Dec08_2_4.txt.gz
GSE55349	GSM1334565	control_Au40	control_Au40_72	Homo sapiens	Caco-2	0	NA	72	h	US91903683_252800415920	1_3	Cy3	GPL14550	GSM1334565_US91903683_252800415920_S01_GE1_105_Dec08_1_3.txt.gz
GSE55349	GSM1334566	control_Au40	control_Au40_72	Homo sapiens	Caco-2	0	NA	72	h	US91903683_252800415939	1_2	Cy3	GPL14550	GSM1334566_US91903683_252800415939_S01_GE1_105_Dec08_1_2.txt.gz
GSE55349	GSM1334567	Au40	Au40_100_72	Homo sapiens	Caco-2	100	uM	72	h	US91903683_252800415920	1_4	Cy3	GPL14550	GSM1334567_US91903683_252800415920_S01_GE1_105_Dec08_1_4.txt.gz
GSE55349	GSM1334568	Au40	Au40_100_72	Homo sapiens	Caco-2	100	uM	72	h	US91903683_252800415939	2_1	Cy3	GPL14550	GSM1334568_US91903683_252800415939_S01_GE1_105_Dec08_2_1.txt.gz
GSE55349	GSM1334569	Au40	Au40_100_72	Homo sapiens	Caco-2	100	uM	72	h	US91903683_252800415941	1_3	Cy3	GPL14550	GSM1334569_US91903683_252800415941_S01_GE1_105_Dec08_1_3.txt.gz
GSE55349	GSM1334570	Au40	Au40_300_72	Homo sapiens	Caco-2	300	uM	72	h	US91903683_252800415920	2_1	Cy3	GPL14550	GSM1334570_US91903683_252800415920_S01_GE1_105_Dec08_2_1.txt.gz
GSE55349	GSM1334571	Au40	Au40_300_72	Homo sapiens	Caco-2	300	uM	72	h	US91903683_252800415939	2_2	Cy3	GPL14550	GSM1334571_US91903683_252800415939_S01_GE1_105_Dec08_2_2.txt.gz
GSE55349	GSM1334572	Au40	Au40_300_72	Homo sapiens	Caco-2	300	uM	72	h	US91903683_252800415941	1_4	Cy3	GPL14550	GSM1334572_US91903683_252800415941_S01_GE1_105_Dec08_1_4.txt.gz
GSE55349	GSM1334573	control_Au5	control_Au5_72	Homo sapiens	Caco-2	0	NA	72	h	US91903683_252800415918	2_3	Cy3	GPL14550	GSM1334573_US91903683_252800415918_S01_GE1_105_Dec08_2_3.txt.gz
GSE55349	GSM1334574	control_Au5	control_Au5_72	Homo sapiens	Caco-2	0	NA	72	h	US91903683_252800415919	2_1	Cy3	GPL14550	GSM1334574_US91903683_252800415919_S01_GE1_105_Dec08_2_1.txt.gz
GSE55349	GSM1334575	control_Au5	control_Au5_72	Homo sapiens	Caco-2	0	NA	72	h	US91903683_252800415939	1_1	Cy3	GPL14550	GSM1334575_US91903683_252800415939_S01_GE1_105_Dec08_1_1.txt.gz
GSE55349	GSM1334576	Au5	Au5_100_72	Homo sapiens	Caco-2	100	uM	72	h	US91903683_252800415919	2_3	Cy3	GPL14550	GSM1334576_US91903683_252800415919_S01_GE1_105_Dec08_2_3.txt.gz
GSE55349	GSM1334577	Au5	Au5_100_72	Homo sapiens	Caco-2	100	uM	72	h	US91903683_252800415939	1_3	Cy3	GPL14550	GSM1334577_US91903683_252800415939_S01_GE1_105_Dec08_1_3.txt.gz
GSE55349	GSM1334578	Au5	Au5_100_72	Homo sapiens	Caco-2	100	uM	72	h	US91903683_252800415941	1_1	Cy3	GPL14550	GSM1334578_US91903683_252800415941_S01_GE1_105_Dec08_1_1.txt.gz
GSE55349	GSM1334579	Au5	Au5_300_72	Homo sapiens	Caco-2	300	uM	72	h	US91903683_252800415919	2_4	Cy3	GPL14550	GSM1334579_US91903683_252800415919_S01_GE1_105_Dec08_2_4.txt.gz
GSE55349	GSM1334580	Au5	Au5_300_72	Homo sapiens	Caco-2	300	uM	72	h	US91903683_252800415939	1_4	Cy3	GPL14550	GSM1334580_US91903683_252800415939_S01_GE1_105_Dec08_1_4.txt.gz
GSE55349	GSM1334581	Au5	Au5_300_72	Homo sapiens	Caco-2	300	uM	72	h	US91903683_252800415941	1_2	Cy3	GPL14550	GSM1334581_US91903683_252800415941_S01_GE1_105_Dec08_1_2.txt.gz
