GSE,GSM,treatment,group,organism,biological_system,dose,dose_unit,time_point,time_point_unit,slide,array,dye,platform,filenames
GSE81568,GSM2157441,nanoTiO2 (anatase),nanoTiO2_54ug_28d,Mus musculus,Lung,54,ug,28,d,251486839463_201412170957,1_1,Cy5,GPL7202,GSM2157441_251486839463_201412170957_S01_GE2_1100_Jul11_1_1.txt
GSE81568,GSM2157442,nanoTiO2 (anatase),nanoTiO2_486ug_28d,Mus musculus,Lung,486,ug,28,d,251486839463_201412170957,1_2,Cy5,GPL7202,GSM2157442_251486839463_201412170957_S01_GE2_1100_Jul11_1_2.txt
GSE81568,GSM2157443,nanoTiO2 (anatase),nanoTiO2_162ug_28d,Mus musculus,Lung,162,ug,28,d,251486839463_201412170957,1_3,Cy5,GPL7202,GSM2157443_251486839463_201412170957_S01_GE2_1100_Jul11_1_3.txt
GSE81568,GSM2157444,control,control_28d,Mus musculus,Lung,0,NA,28,d,251486839463_201412170957,1_4,Cy5,GPL7202,GSM2157444_251486839463_201412170957_S01_GE2_1100_Jul11_1_4.txt
GSE81568,GSM2157445,nanoTiO2 (anatase),nanoTiO2_162ug_1d,Mus musculus,Lung,162,ug,1,d,251486839454_201412161134,1_1,Cy5,GPL7202,GSM2157445_251486839454_201412161134_S01_GE2_1100_Jul11_1_1.txt
GSE81568,GSM2157446,nanoTiO2 (anatase),nanoTiO2_486ug_1d,Mus musculus,Lung,486,ug,1,d,251486839454_201412161134,1_2,Cy5,GPL7202,GSM2157446_251486839454_201412161134_S01_GE2_1100_Jul11_1_2.txt
GSE81568,GSM2157447,nanoTiO2 (anatase),nanoTiO2_54ug_1d,Mus musculus,Lung,54,ug,1,d,251486839454_201412161134,1_3,Cy5,GPL7202,GSM2157447_251486839454_201412161134_S01_GE2_1100_Jul11_1_3.txt
GSE81568,GSM2157448,control,control_1d,Mus musculus,Lung,0,NA,1,d,251486839454_201412161134,1_4,Cy5,GPL7202,GSM2157448_251486839454_201412161134_S01_GE2_1100_Jul11_1_4.txt
GSE81568,GSM2157449,nanoTiO2 (anatase),nanoTiO2_162ug_28d,Mus musculus,Lung,162,ug,28,d,251486839461_201412161142,1_1,Cy5,GPL7202,GSM2157449_251486839461_201412161142_S01_GE2_1100_Jul11_1_1.txt
GSE81568,GSM2157450,control,control_28d,Mus musculus,Lung,0,NA,28,d,251486839461_201412161142,1_2,Cy5,GPL7202,GSM2157450_251486839461_201412161142_S01_GE2_1100_Jul11_1_2.txt
GSE81568,GSM2157451,nanoTiO2 (anatase),nanoTiO2_54ug_28d,Mus musculus,Lung,54,ug,28,d,251486839461_201412161142,1_3,Cy5,GPL7202,GSM2157451_251486839461_201412161142_S01_GE2_1100_Jul11_1_3.txt
GSE81568,GSM2157452,nanoTiO2 (anatase),nanoTiO2_486ug_28d,Mus musculus,Lung,486,ug,28,d,251486839461_201412161142,1_4,Cy5,GPL7202,GSM2157452_251486839461_201412161142_S01_GE2_1100_Jul11_1_4.txt
