GSE,GSM,treatment,group,organism,biological_system,dose,dose_unit,time_point,time_point_unit,slide,array,dye,platform,filenames
GSE45322,GSM1101937,ZnO_MAX,ZnO_MAX_2h,Homo sapiens,hONS,25,ug/ml,2,h,NA,NA,NA,GPL6244,GSM1101937_96_Olfactory_MAX_2h_D.CEL.gz
GSE45322,GSM1101938,control,control_6h,Homo sapiens,hONS,0,NA,6,h,NA,NA,NA,GPL6244,GSM1101938_105_Olfactory_No_treatment_6h_A.CEL.gz
GSE45322,GSM1101939,control,control_6h,Homo sapiens,hONS,0,NA,6,h,NA,NA,NA,GPL6244,GSM1101939_106_Olfactory_No_Treatment_6h_B.CEL.gz
GSE45322,GSM1101940,control,control_6h,Homo sapiens,hONS,0,NA,6,h,NA,NA,NA,GPL6244,GSM1101940_107_Olfactory_No_Treatment_6h_C.CEL.gz
GSE45322,GSM1101941,control,control_6h,Homo sapiens,hONS,0,NA,6,h,NA,NA,NA,GPL6244,GSM1101941_108_No_Treatment_6h_D.CEL.gz
GSE45322,GSM1101942,ZnO_Nanosun,ZnO_Nanosun_6h,Homo sapiens,hONS,25,ug/ml,6,h,NA,NA,NA,GPL6244,GSM1101942_121_Olfactory_Nanosun_6h_A.CEL.gz
GSE45322,GSM1101943,ZnO_Nanosun,ZnO_Nanosun_6h,Homo sapiens,hONS,25,ug/ml,6,h,NA,NA,NA,GPL6244,GSM1101943_122_Olfactory_Nanosun_6h_B.CEL.gz
GSE45322,GSM1101944,ZnO_Nanosun,ZnO_Nanosun_6h,Homo sapiens,hONS,25,ug/ml,6,h,NA,NA,NA,GPL6244,GSM1101944_123_Olfactory_Nanosun_6h_C.CEL.gz
GSE45322,GSM1101945,ZnO_Nanosun,ZnO_Nanosun_6h,Homo sapiens,hONS,25,ug/ml,6,h,NA,NA,NA,GPL6244,GSM1101945_124_Nanosun_6h_D.CEL.gz
GSE45322,GSM1101946,ZnO_ZCOTE,ZnO_ZCOTE_6h,Homo sapiens,hONS,25,ug/ml,6,h,NA,NA,NA,GPL6244,GSM1101946_109_Olfactory_Z_Cote_6h_A.CEL.gz
GSE45322,GSM1101947,ZnO_ZCOTE,ZnO_ZCOTE_6h,Homo sapiens,hONS,25,ug/ml,6,h,NA,NA,NA,GPL6244,GSM1101947_110_Olfactory_Z_Cote_6h_B.CEL.gz
GSE45322,GSM1101948,ZnO_ZCOTE,ZnO_ZCOTE_6h,Homo sapiens,hONS,25,ug/ml,6,h,NA,NA,NA,GPL6244,GSM1101948_111_Olfactory_Z_Cote_6h_C.CEL.gz
GSE45322,GSM1101949,ZnO_ZCOTE,ZnO_ZCOTE_6h,Homo sapiens,hONS,25,ug/ml,6,h,NA,NA,NA,GPL6244,GSM1101949_112_Z_Cote_6h_D.CEL.gz
GSE45322,GSM1101950,ZnO_HP1,ZnO_HP1_6h,Homo sapiens,hONS,25,ug/ml,6,h,NA,NA,NA,GPL6244,GSM1101950_113_Olfactory_HP1_6h_A.CEL.gz
GSE45322,GSM1101951,ZnO_HP1,ZnO_HP1_6h,Homo sapiens,hONS,25,ug/ml,6,h,NA,NA,NA,GPL6244,GSM1101951_114_Olfactory_HP1_6h_B.CEL.gz
GSE45322,GSM1101952,ZnO_HP1,ZnO_HP1_6h,Homo sapiens,hONS,25,ug/ml,6,h,NA,NA,NA,GPL6244,GSM1101952_115_Olfactory_HP1_6h_C.CEL.gz
GSE45322,GSM1101953,ZnO_HP1,ZnO_HP1_6h,Homo sapiens,hONS,25,ug/ml,6,h,NA,NA,NA,GPL6244,GSM1101953_116_HP1_6h_D.CEL.gz
GSE45322,GSM1101954,ZnO_MAX,ZnO_MAX_6h,Homo sapiens,hONS,25,ug/ml,6,h,NA,NA,NA,GPL6244,GSM1101954_117_Olfactory_MAX_6h_A.CEL.gz
GSE45322,GSM1101955,ZnO_MAX,ZnO_MAX_6h,Homo sapiens,hONS,25,ug/ml,6,h,NA,NA,NA,GPL6244,GSM1101955_118_Olfactory_MAX_6h_B.CEL.gz
GSE45322,GSM1101956,ZnO_MAX,ZnO_MAX_6h,Homo sapiens,hONS,25,ug/ml,6,h,NA,NA,NA,GPL6244,GSM1101956_119_Olfactory_MAX_6h_C.CEL.gz
GSE45322,GSM1101957,ZnO_MAX,ZnO_MAX_6h,Homo sapiens,hONS,25,ug/ml,6,h,NA,NA,NA,GPL6244,GSM1101957_120_MAX_6h_D.CEL.gz
